subject_id,classification_id,user_name,T2_1 Set scale (0.5 cm): x1,T2_1 Set scale (0.5 cm): x2,T2_1 Set scale (0.5 cm): y1,T2_1 Set scale (0.5 cm): y2,T2_1 Tegula length: x1,T2_1 Tegula length: x2,T2_1 Tegula length: y1,T2_1 Tegula length: y2,T3_1 Were you able to measure the bee?,catalogNumber,originalFileName,started_at,finished_at,gold_standard,expert,workflow_version
82156909,453887970,mmg03,1592,2048,784,788,2326,2537,1945,1956,Yes,LACM_ENTB_5962,LACM_ENTB_5962_had_lbs.jpg,30-Nov-2022 04:19:53,30-Nov-2022 04:20:32,,,1.1
82151232,453888030,mmg03,1756,2205,777,781,2317,2578,2265,2276,Yes,LACM ENT 601590,LACM ENT 601590_had_lbs.jpg,30-Nov-2022 04:20:32,30-Nov-2022 04:20:56,,,1.1
82153253,453888142,mmg03,1888,2339,853,847,2488,2820,2170,2174,Yes,LACM ENT 601986,LACM ENT 601986_had_lbs.jpg,30-Nov-2022 04:20:57,30-Nov-2022 04:21:41,,,1.1
82156776,453888202,mmg03,1888,2309,808,805,2387,2718,1816,1817,Yes,LACM ENT 602706,LACM ENT 602706_had_lbs.jpg,30-Nov-2022 04:21:41,30-Nov-2022 04:22:11,,,1.1
82157310,453888271,mmg03,1812,2267,799,796,2536,2744,2091,2129,Yes,LACM_ENTB_5995,LACM_ENTB_5995_had_lbs.jpg,30-Nov-2022 04:22:11,30-Nov-2022 04:22:39,,,1.1
82151574,453888323,mmg03,1701,2152,813,814,2185,2761,2000,2004,Yes,LACM ENT 601781,LACM ENT 601781_had_lbs.jpg,30-Nov-2022 04:22:39,30-Nov-2022 04:23:01,,,1.1
82155895,453888419,mmg03,1899,2348,933,926,2580,2780,1764,1760,Yes,LACM ENT 602547,LACM ENT 602547_had_lbs.jpg,30-Nov-2022 04:23:01,30-Nov-2022 04:23:27,,,1.1
82153717,453888522,mmg03,1701,2153,745,747,2519,2688,1771,1765,Yes,LACM ENT 602020,LACM ENT 602020_had_lbs.jpg,30-Nov-2022 04:23:27,30-Nov-2022 04:23:50,,,1.1
82151581,453888850,mmg03,1873,2322,726,723,2985,3567,2240,2175,Yes,LACM ENT 601787,LACM ENT 601787_had_lbs.jpg,30-Nov-2022 04:23:50,30-Nov-2022 04:26:19,,,1.1
82151638,453888927,mmg03,2055,2513,820,820,2781,2951,2321,2337,Yes,LACM ENT 601830,LACM ENT 601830_had_lbs.jpg,30-Nov-2022 04:26:19,30-Nov-2022 04:26:47,,,1.1
82153353,453889016,mmg03,2000,2443,767,768,2800,2960,1895,1892,Yes,LACM ENT 601992,LACM ENT 601992_had_lbs.jpg,30-Nov-2022 04:26:47,30-Nov-2022 04:27:20,,,1.1
82152128,453889081,mmg03,2002,2445,740,743,2888,3058,1700,1702,Yes,LACM ENT 601910,LACM ENT 601910_had_lbs-2.jpg,30-Nov-2022 04:27:20,30-Nov-2022 04:27:49,,,1.1
82153100,453889129,mmg03,1501,1955,761,760,2100,2284,1763,1768,Yes,LACM ENT 601973,LACM ENT 601973_had_lbs-2.jpg,30-Nov-2022 04:27:50,30-Nov-2022 04:28:11,,,1.1
82151449,453889179,mmg03,2031,2483,841,836,2554,3152,1998,1984,Yes,LACM ENT 601733,LACM ENT 601733_had_lbs.jpg,30-Nov-2022 04:28:11,30-Nov-2022 04:28:32,,,1.1
82151499,453889220,mmg03,1750,2200,885,883,2398,2659,2230,2217,Yes,LACM ENT 601753,LACM ENT 601753_had_lbs.jpg,30-Nov-2022 04:28:32,30-Nov-2022 04:29:00,,,1.1
82152562,453889288,mmg03,3100,3557,676,667,3808,4006,1774,1781,Yes,LACM ENT 601935,LACM ENT 601935_had_lbs-2.jpg,30-Nov-2022 04:29:00,30-Nov-2022 04:29:29,,,1.1
82156513,453889388,mmg03,1881,2328,808,804,2721,3027,1688,1679,Yes,LACM ENT 602666,LACM ENT 602666_had_lbs.jpg,30-Nov-2022 04:29:29,30-Nov-2022 04:30:14,,,1.1
82151943,453889442,mmg03,1921,2377,822,825,2767,3019,2090,2093,Yes,LACM ENT 601895,LACM ENT 601895_had_lbs.jpg,30-Nov-2022 04:30:14,30-Nov-2022 04:30:44,,,1.1
82151255,453889487,mmg03,1747,2198,975,982,2609,2911,2151,2143,Yes,LACM ENT 601594,LACM ENT 601594_had_lbs.jpg,30-Nov-2022 04:30:44,30-Nov-2022 04:31:05,,,1.1
82153061,453889555,mmg03,1589,2049,809,811,2190,2376,1822,1821,Yes,LACM ENT 601971,LACM ENT 601971_had_lbs.jpg,30-Nov-2022 04:31:05,30-Nov-2022 04:31:29,,,1.1
82151642,453889638,mmg03,1941,2388,751,745,2484,3000,1973,1975,Yes,LACM ENT 601839,LACM ENT 601839_had_lbs.jpg,30-Nov-2022 04:31:29,30-Nov-2022 04:31:57,,,1.1
82151679,453889736,mmg03,1664,2115,778,776,2356,2542,1999,2001,Yes,LACM ENT 601866,LACM ENT 601866_had_lbs.jpg,30-Nov-2022 04:31:57,30-Nov-2022 04:33:06,,,1.1
82154933,453889766,mmg03,1922,2380,834,836,2435,2752,2443,2459,Yes,LACM ENT 602163,LACM ENT 602163_had_lbs.jpg,30-Nov-2022 04:33:07,30-Nov-2022 04:33:30,,,1.1
82151291,453927087,Suem28,1823,2264,926,925,2521,2728,1971,1955,Yes,LACM ENT 601649,LACM ENT 601649_had_lbs.jpg,30-Nov-2022 11:40:44,30-Nov-2022 11:41:20,,,1.1
82154391,453927182,Suem28,1425,1864,941,939,2237,2380,1937,1935,Yes,LACM ENT 602085,LACM ENT 602085_had_lbs-2.jpg,30-Nov-2022 11:41:20,30-Nov-2022 11:42:02,,,1.1
82154392,453927313,Suem28,1423,1864,941,936,2235,2384,1932,1939,Yes,LACM ENT 602085,LACM ENT 602085_had_lbs.jpg,30-Nov-2022 11:42:02,30-Nov-2022 11:42:57,,,1.1
82157455,453927425,Suem28,1889,2338,793,792,2625,2849,1882,1877,Yes,LACM_ENTB_6007,LACM_ENTB_6007_had_lbs.jpg,30-Nov-2022 11:42:57,30-Nov-2022 11:43:37,,,1.1
82152355,453927545,Suem28,1504,1957,845,845,2353,2545,1830,1830,Yes,LACM ENT 601922,LACM ENT 601922_had_lbs-2.jpg,30-Nov-2022 11:43:37,30-Nov-2022 11:44:22,,,1.1
82153603,453927653,Suem28,1576,2029,915,911,2366,2551,1900,1895,Yes,LACM ENT 602011,LACM ENT 602011_had_lbs-2.jpg,30-Nov-2022 11:44:22,30-Nov-2022 11:45:06,,,1.1
82155806,453927748,Suem28,1717,2157,831,831,2440,2627,1764,1768,Yes,LACM ENT 602515,LACM ENT 602515_had_lbs-2.jpg,30-Nov-2022 11:45:06,30-Nov-2022 11:45:41,,,1.1
82153303,453927841,Suem28,2022,2470,790,792,2823,3014,1645,1632,Yes,LACM ENT 601987had_lbs.jpg,LACM ENT 601987had_lbs.jpg,30-Nov-2022 11:45:41,30-Nov-2022 11:46:19,,,1.1
82151530,453927927,Suem28,1501,1938,1104,1100,2266,2441,1907,1900,Yes,LACM ENT 601766,LACM ENT 601766_had_lbs.jpg,30-Nov-2022 11:46:19,30-Nov-2022 11:46:51,,,1.1
82151255,453928006,Suem28,1753,2194,1029,1026,2613,2917,2109,2101,Yes,LACM ENT 601594,LACM ENT 601594_had_lbs.jpg,30-Nov-2022 11:46:51,30-Nov-2022 11:47:25,,,1.1
82152723,453928068,Suem28,1906,2346,792,792,2627,2771,1679,1673,Yes,LACM ENT 601941,LACM ENT 601941_had_lbs-2.jpg,30-Nov-2022 11:47:25,30-Nov-2022 11:48:05,,,1.1
82156861,453928133,Suem28,1710,2157,877,875,2475,2702,1997,2020,Yes,LACM_ENTB_5958,LACM_ENTB_5958_had_lbs.jpg,30-Nov-2022 11:48:05,30-Nov-2022 11:48:40,,,1.1
82157021,453928200,Suem28,2001,2439,976,971,2543,2772,2099,2102,Yes,LACM_ENTB_5971,LACM_ENTB_5971_had_lbs.jpg,30-Nov-2022 11:48:40,30-Nov-2022 11:49:17,,,1.1
82150991,453928276,Suem28,1378,1820,963,961,1989,2265,1965,1942,Yes,LACM ENT 601501,LACM ENT 601501_had_lbs.jpg,30-Nov-2022 11:49:17,30-Nov-2022 11:49:54,,,1.1
82157228,453928348,Suem28,1515,1955,878,876,2218,2445,2038,2041,Yes,LACM_ENTB_5987,LACM_ENTB_5987_had_lbs.jpg,30-Nov-2022 11:49:54,30-Nov-2022 11:50:28,,,1.1
82150866,453928399,Suem28,1828,2270,798,793,2563,2733,1725,1712,Yes,AMNH BEE 00210128,AMNH BEE 00210128_had_lbs.jpg,30-Nov-2022 11:50:28,30-Nov-2022 11:51:05,,,1.1
82151408,453928507,Suem28,1850,2288,865,863,2516,2734,1920,1922,Yes,LACM ENT 601711,LACM ENT 601711_had_lbs.jpg,30-Nov-2022 11:51:06,30-Nov-2022 11:52:05,,,1.1
82153538,453928570,Suem28,1826,2270,802,799,2621,2796,1837,1831,Yes,LACM ENT 602008,LACM ENT 602008_had_lbs-2.jpg,30-Nov-2022 11:52:05,30-Nov-2022 11:52:37,,,1.1
82155292,453928652,Suem28,1981,2425,816,813,2779,2963,1820,1809,Yes,LACM ENT 602271,LACM ENT 602271_had_lbs-2.jpg,30-Nov-2022 11:52:37,30-Nov-2022 11:53:15,,,1.1
82156477,453928728,Suem28,1763,2200,891,888,2094,2390,1976,1929,Yes,LACM ENT 602656,LACM ENT 602656_had_lbs.jpg,30-Nov-2022 11:53:16,30-Nov-2022 11:53:58,,,1.1
82156292,453928793,Suem28,1797,2241,876,872,2552,2759,2113,2122,Yes,LACM ENT 602623,LACM ENT 602623_had_lbs.jpg,30-Nov-2022 11:53:58,30-Nov-2022 11:54:34,,,1.1
82155195,453928861,Suem28,1933,2374,805,805,2599,2749,1756,1762,Yes,LACM ENT 602249,LACM ENT 602249_had_lbs-2.jpg,30-Nov-2022 11:54:34,30-Nov-2022 11:55:09,,,1.1
82155375,453928924,Suem28,1980,2422,819,818,2822,2999,1833,1826,Yes,LACM ENT 602285,LACM ENT 602285_had_lbs.jpg,30-Nov-2022 11:55:09,30-Nov-2022 11:55:45,,,1.1
82155203,453928972,Suem28,1980,2426,815,813,2770,2929,1691,1687,Yes,LACM ENT 602252,LACM ENT 602252_had_lbs-2.jpg,30-Nov-2022 11:55:45,30-Nov-2022 11:56:16,,,1.1
82153828,453929008,Suem28,1275,1714,800,798,2032,2188,1805,1802,Yes,LACM ENT 602028,LACM ENT 602028_had_lbs.jpg,30-Nov-2022 11:56:16,30-Nov-2022 11:56:53,,,1.1
82154887,453929054,Suem28,1671,2111,782,784,2479,2645,1680,1675,Yes,LACM ENT 602149,LACM ENT 602149_had_lbs-2.jpg,30-Nov-2022 11:56:53,30-Nov-2022 11:57:26,,,1.1
82151338,453929106,Suem28,1831,2272,915,917,2614,2817,1733,1717,Yes,LACM ENT 601684,LACM ENT 601684_had_lbs.jpg,30-Nov-2022 11:57:26,30-Nov-2022 11:57:57,,,1.1
82153988,453929241,Suem28,1535,1942,777,774,2260,2442,1615,1608,Yes,LACM ENT 602042,LACM ENT 602042_had_lbs.jpg,30-Nov-2022 11:58:18,30-Nov-2022 11:59:03,,,1.1
82153856,453929323,Suem28,1839,2281,849,849,2489,2777,2110,2113,Yes,LACM ENT 602035,LACM ENT 602035_had_lbs.jpg,30-Nov-2022 11:59:03,30-Nov-2022 11:59:43,,,1.1
82155824,453929388,Suem28,1760,2200,892,890,2316,2607,1728,1738,Yes,LACM ENT 602517,LACM ENT 602517_had_lbs.jpg,30-Nov-2022 11:59:43,30-Nov-2022 12:00:18,,,1.1
82155978,453929465,Suem28,1540,2026,933,930,2247,2631,2142,2142,Yes,LACM ENT 602562,LACM ENT 602562_had_lbs.jpg,30-Nov-2022 12:00:18,30-Nov-2022 12:01:14,,,1.1
82155812,453929514,Suem28,1919,2361,832,834,2532,3057,1889,1919,No,LACM ENT 602516,LACM ENT 602516_had_lbs.jpg,30-Nov-2022 12:01:14,30-Nov-2022 12:01:49,,,1.1
82151685,453929640,Suem28,2012,2457,943,939,2974,3190,1643,1626,Yes,LACM ENT 601867,LACM ENT 601867_had_lbs.jpg,30-Nov-2022 12:01:49,30-Nov-2022 12:03:20,,,1.1
82153061,453929763,Suem28,1598,2048,856,858,2198,2380,1820,1812,Yes,LACM ENT 601971,LACM ENT 601971_had_lbs.jpg,30-Nov-2022 12:03:20,30-Nov-2022 12:03:59,,,1.1
82151577,453929764,Suem28,2494,2935,1146,1146,3095,3259,2216,2197,Yes,LACM ENT 601783,LACM ENT 601783_had_lbs.jpg,30-Nov-2022 12:03:59,30-Nov-2022 12:04:32,,,1.1
82155537,453929844,Suem28,1746,2186,847,846,2651,2798,1731,1731,Yes,LACM ENT 602321,LACM ENT 602321_had_lbs.jpg,30-Nov-2022 12:04:32,30-Nov-2022 12:05:08,,,1.1
82154217,453929925,Suem28,1980,2425,811,809,2809,2995,1720,1713,Yes,LACM ENT 602070,LACM ENT 602070_had_lbs.jpg,30-Nov-2022 12:05:08,30-Nov-2022 12:05:49,,,1.1
82154506,453929998,Suem28,1962,2407,813,813,3032,3198,1693,1684,Yes,LACM ENT 602095,LACM ENT 602095_had_lbs.jpg,30-Nov-2022 12:05:49,30-Nov-2022 12:06:21,,,1.1
82152166,453930074,Suem28,2002,2443,824,819,2798,2981,1954,1941,Yes,LACM ENT 601912,LACM ENT 601912_had_lbs-2.jpg,30-Nov-2022 12:06:21,30-Nov-2022 12:06:53,,,1.1
82151272,453930172,Suem28,1701,2145,911,911,2489,2766,1927,1925,Yes,LACM ENT 601622,LACM ENT 601622_had_lbs.jpg,30-Nov-2022 12:07:08,30-Nov-2022 12:07:48,,,1.1
82154942,453957280,Babylamb,3043,2653,754,759,2327,2151,1731,1737,Yes,LACM ENT 602172,LACM ENT 602172_had_lbs-2.jpg,30-Nov-2022 15:02:09,30-Nov-2022 15:02:29,,,1.1
82155085,453957339,Babylamb,3717,3282,909,909,2801,2518,2142,2122,Yes,LACM ENT 602223,LACM ENT 602223_had_lbs.jpg,30-Nov-2022 15:02:29,30-Nov-2022 15:02:47,,,1.1
82155870,453957414,Babylamb,3727,3282,899,887,2606,2967,2204,2210,Yes,LACM ENT 602531,LACM ENT 602531_had_lbs.jpg,30-Nov-2022 15:02:47,30-Nov-2022 15:03:17,,,1.1
82154974,453957471,Babylamb,3395,2963,864,869,2285,2107,1753,1763,Yes,LACM ENT 602183,LACM ENT 602183_had_lbs.jpg,30-Nov-2022 15:03:17,30-Nov-2022 15:03:39,,,1.1
82155486,453964251,Suem28,1930,2378,902,902,2763,3084,2211,2196,Yes,LACM ENT 602310,LACM ENT 602310_had_lbs.jpg,30-Nov-2022 15:37:49,30-Nov-2022 15:38:29,,,1.1
82155506,453964364,Suem28,2003,2445,820,818,2660,2822,1754,1741,Yes,LACM ENT 602312,LACM ENT 602312_had_lbs.jpg,30-Nov-2022 15:38:29,30-Nov-2022 15:39:08,,,1.1
82152568,453964467,Suem28,3105,3560,732,724,3808,4013,1777,1777,Yes,LACM ENT 601935,LACM ENT 601935_had_lbs.jpg,30-Nov-2022 15:39:08,30-Nov-2022 15:39:40,,,1.1
82151256,453964619,Suem28,1803,2251,814,814,2148,2351,2260,2245,Yes,LACM ENT 601596,LACM ENT 601596_had_lbs.jpg,30-Nov-2022 15:39:40,30-Nov-2022 15:40:20,,,1.1
82155787,453964842,Suem28,2022,2470,880,878,2641,2846,2163,2167,Yes,LACM ENT 602510,LACM ENT 602510_had_lbs.jpg,30-Nov-2022 15:40:21,30-Nov-2022 15:41:42,,,1.1
82152592,453964929,Suem28,1979,2426,810,808,2775,2951,1778,1776,Yes,LACM ENT 601936,LACM ENT 601936_had_lbs-2.jpg,30-Nov-2022 15:41:42,30-Nov-2022 15:42:14,,,1.1
82155434,453965040,Suem28,1680,2123,764,762,2353,2533,1753,1751,No,LACM ENT 602299,LACM ENT 602299_had_lbs-2.jpg,30-Nov-2022 15:42:14,30-Nov-2022 15:42:54,,,1.1
82154603,453965358,Suem28,2000,2445,825,822,2856,3034,1939,1930,Yes,LACM ENT 602099,LACM ENT 602099_had_lbs-2.jpg,30-Nov-2022 15:44:06,30-Nov-2022 15:44:50,,,1.1
82151671,453965464,Suem28,1645,2092,751,753,2098,2285,1580,1582,Yes,LACM ENT 601855,LACM ENT 601855_had_lbs.jpg,30-Nov-2022 15:44:56,30-Nov-2022 15:45:34,,,1.1
82156131,453965579,Suem28,1255,1693,875,872,2103,2697,2204,2201,Yes,LACM ENT 602586,LACM ENT 602586_had_lbs.jpg,30-Nov-2022 15:45:34,30-Nov-2022 15:46:11,,,1.1
82151764,453965667,Suem28,2042,2480,808,808,2905,3469,1820,1716,No,LACM ENT 601873,LACM ENT 601873_had_lbs.jpg,30-Nov-2022 15:46:11,30-Nov-2022 15:46:46,,,1.1
82152378,453965870,Suem28,1647,2094,553,553,2207,2516,2090,2104,Yes,LACM ENT 601926,LACM ENT 601926_had_lbs.jpg,30-Nov-2022 15:47:08,30-Nov-2022 15:47:49,,,1.1
82151547,453966043,Suem28,2269,2709,781,784,2942,3184,1633,1624,Yes,LACM ENT 601777,LACM ENT 601777_had_lbs.jpg,30-Nov-2022 15:47:54,30-Nov-2022 15:48:46,,,1.1
82154310,453966164,Suem28,1683,2139,200,200,2676,2672,1099,1278,Yes,LACM ENT 602080,LACM ENT 602080_had_lbs-2.jpg,30-Nov-2022 15:48:46,30-Nov-2022 15:49:24,,,1.1
82152109,453966355,Suem28,2797,3246,776,778,3702,3709,1731,1932,Yes,LACM ENT 601909,LACM ENT 601909_had_lbs-2.jpg,30-Nov-2022 15:49:34,30-Nov-2022 15:50:24,,,1.1
82150946,453980119,SyRey,3176,3584,858,858,2526,2832,1780,1782,Yes,LACM ENT 601478,LACM ENT 601478_had_lbs.jpg,30-Nov-2022 16:54:13,30-Nov-2022 16:55:38,,,1.1
82152005,453980230,cappalet,3808,4272,803,806,2720,2921,2083,2087,Yes,LACM ENT 601900,LACM ENT 601900_had_lbs.jpg,30-Nov-2022 16:54:21,30-Nov-2022 16:56:03,,,1.1
82156696,453980285,SyRey,3281,2843,925,929,2510,2204,1835,1833,Yes,LACM ENT 602699,LACM ENT 602699_had_lbs.jpg,30-Nov-2022 16:55:38,30-Nov-2022 16:56:14,,,1.1
82151118,453980572,SyRey,3356,2916,949,948,2791,2489,1761,1750,,LACM ENT 601538,LACM ENT 601538_had_lbs.jpg,30-Nov-2022 16:56:14,30-Nov-2022 16:57:07,,,1.1
82151685,453981838,SyRey,3357,3806,948,946,2974,3184,1647,1631,Yes,LACM ENT 601867,LACM ENT 601867_had_lbs.jpg,30-Nov-2022 16:57:07,30-Nov-2022 17:01:39,,,1.1
82151140,453984360,lizfletcher,1767,2189,944,937,2422,2627,1789,1800,Yes,LACM ENT 601560,LACM ENT 601560_had_lbs.jpg,30-Nov-2022 17:10:45,30-Nov-2022 17:11:22,,,1.1
82154217,453984402,lizfletcher,1992,2421,768,768,2814,3011,1752,1745,Yes,LACM ENT 602070,LACM ENT 602070_had_lbs.jpg,30-Nov-2022 17:11:22,30-Nov-2022 17:11:35,,,1.1
82151599,453984456,lizfletcher,2140,2568,839,839,2898,3566,2300,2293,Yes,LACM ENT 601799,LACM ENT 601799_had_lbs.jpg,30-Nov-2022 17:11:35,30-Nov-2022 17:11:48,,,1.1
82155491,453984571,lizfletcher,1472,1880,930,930,2256,2417,1862,1846,Yes,LACM ENT 602311,LACM ENT 602311_had_lbs-2.jpg,30-Nov-2022 17:11:48,30-Nov-2022 17:12:19,,,1.1
82153571,454056109,EllaCurry,2269,2709,732,728,2509,2832,2338,2417,Yes,LACM ENT 602009,LACM ENT 602009_had_lbs.jpg,30-Nov-2022 21:39:51,30-Nov-2022 21:40:07,,,1.1
82157135,454056154,EllaCurry,2088,2523,732,728,2283,2538,2093,2069,Yes,LACM_ENTB_5981,LACM_ENTB_5981_had_lbs.jpg,30-Nov-2022 21:40:07,30-Nov-2022 21:40:21,,,1.1
82157257,454056210,EllaCurry,1936,2376,752,737,2264,2528,2015,2020,Yes,LACM_ENTB_5989,LACM_ENTB_5989_had_lbs.jpg,30-Nov-2022 21:40:21,30-Nov-2022 21:40:41,,,1.1
82151194,454056246,EllaCurry,2269,2680,713,698,2685,3057,1707,1707,Yes,LACM ENT 601565,LACM ENT 601565_had_lbs.jpg,30-Nov-2022 21:40:41,30-Nov-2022 21:40:53,,,1.1
82155006,454056285,EllaCurry,2450,2886,683,683,2920,3135,1702,1707,Yes,LACM ENT 602198,LACM ENT 602198_had_lbs-2.jpg,30-Nov-2022 21:40:53,30-Nov-2022 21:41:05,,,1.1
82154823,454056330,EllaCurry,1701,2132,669,664,1970,2166,1697,1697,Yes,LACM ENT 602134,LACM ENT 602134_had_lbs.jpg,30-Nov-2022 21:41:05,30-Nov-2022 21:41:18,,,1.1
82154206,454056373,EllaCurry,2112,2553,669,654,2362,2572,1765,1765,Yes,LACM ENT 602064,LACM ENT 602064_had_lbs.jpg,30-Nov-2022 21:41:18,30-Nov-2022 21:41:34,,,1.1
82154148,454056411,EllaCurry,1706,2146,669,669,2034,2254,1775,1775,Yes,LACM ENT 602060,LACM ENT 602060_had_lbs.jpg,30-Nov-2022 21:41:34,30-Nov-2022 21:41:45,,,1.1
82156880,454056463,EllaCurry,2102,2553,752,732,2283,2567,1947,1991,Yes,LACM_ENTB_5960,LACM_ENTB_5960_had_lbs.jpg,30-Nov-2022 21:41:45,30-Nov-2022 21:41:57,,,1.1
82156993,454056501,EllaCurry,2279,2734,693,693,2465,2729,1873,1849,Yes,LACM_ENTB_5969,LACM_ENTB_5969_had_lbs.jpg,30-Nov-2022 21:41:57,30-Nov-2022 21:42:08,,,1.1
82154557,454056539,EllaCurry,2313,2753,796,791,2778,3023,1981,1981,Yes,LACM ENT 602097,LACM ENT 602097_had_lbs.jpg,30-Nov-2022 21:42:08,30-Nov-2022 21:42:19,,,1.1
82154489,454056606,EllaCurry,2587,3047,590,590,2827,3072,1800,1785,Yes,LACM ENT 602093,LACM ENT 602093_had_lbs.jpg,30-Nov-2022 21:42:19,30-Nov-2022 21:42:38,,,1.1
82155563,454056649,EllaCurry,2391,2842,679,674,2939,3189,1844,1849,Yes,LACM ENT 602327,LACM ENT 602327_had_lbs-2.jpg,30-Nov-2022 21:42:38,30-Nov-2022 21:42:50,,,1.1
82154395,454056726,EllaCurry,1642,2092,590,576,2004,2220,1717,1697,Yes,LACM ENT 602087,LACM ENT 602087_had_lbs.jpg,30-Nov-2022 21:42:50,30-Nov-2022 21:43:11,,,1.1
82153056,454056768,EllaCurry,2048,2504,723,718,2161,2421,1795,1800,Yes,LACM ENT 601971,LACM ENT 601971_had_lbs-2.jpg,30-Nov-2022 21:43:11,30-Nov-2022 21:43:22,,,1.1
82155506,454056855,EllaCurry,2450,2905,708,698,2641,2856,1761,1741,Yes,LACM ENT 602312,LACM ENT 602312_had_lbs.jpg,30-Nov-2022 21:43:22,30-Nov-2022 21:43:47,,,1.1
82156456,454056892,EllaCurry,2210,2641,757,747,2107,2484,2152,2167,Yes,LACM ENT 602655,LACM ENT 602655_had_lbs.jpg,30-Nov-2022 21:43:47,30-Nov-2022 21:43:57,,,1.1
82153847,454056930,EllaCurry,2445,2895,674,688,2866,3101,1672,1682,Yes,LACM ENT 602033,LACM ENT 602033_had_lbs-2.jpg,30-Nov-2022 21:43:57,30-Nov-2022 21:44:06,,,1.1
82151173,454056981,EllaCurry,2558,3008,830,845,2993,3248,1761,1756,Yes,LACM ENT 601563,LACM ENT 601563_had_lbs.jpg,30-Nov-2022 21:44:06,30-Nov-2022 21:44:18,,,1.1
82154732,454057020,EllaCurry,2127,2538,625,635,2264,2509,1658,1658,Yes,LACM ENT 602121,LACM ENT 602121_had_lbs.jpg,30-Nov-2022 21:44:19,30-Nov-2022 21:44:29,,,1.1
82155949,454057067,EllaCurry,2376,2802,723,718,2332,2988,1903,1873,Yes,LACM ENT 602557,LACM ENT 602557_had_lbs.jpg,30-Nov-2022 21:44:29,30-Nov-2022 21:44:39,,,1.1
82151703,454057102,EllaCurry,2044,2479,737,742,2357,2641,1952,1961,Yes,LACM ENT 601868,LACM ENT 601868_had_lbs.jpg,30-Nov-2022 21:44:39,30-Nov-2022 21:44:50,,,1.1
82154740,454057134,EllaCurry,2137,2572,635,639,2372,2602,1687,1692,Yes,LACM ENT 602125,LACM ENT 602125_had_lbs-2.jpg,30-Nov-2022 21:44:50,30-Nov-2022 21:45:00,,,1.1
82156247,454057154,EllaCurry,2411,2817,674,679,2376,2734,1638,1628,Yes,LACM ENT 602618,LACM ENT 602618_had_lbs.jpg,30-Nov-2022 21:45:00,30-Nov-2022 21:45:10,,,1.1
82154104,454057210,EllaCurry,2259,2709,674,664,2548,2758,2020,2045,No,LACM ENT 602054,LACM ENT 602054_had_lbs-2.jpg,30-Nov-2022 21:45:10,30-Nov-2022 21:45:26,,,1.1
82156945,454057246,EllaCurry,2274,2714,688,683,2499,2734,1956,1903,Yes,LACM_ENTB_5966,LACM_ENTB_5966_had_lbs.jpg,30-Nov-2022 21:45:26,30-Nov-2022 21:45:36,,,1.1
82151593,454057278,EllaCurry,2225,2670,747,742,2376,2626,2123,2123,Yes,LACM ENT 601797,LACM ENT 601797_had_lbs.jpg,30-Nov-2022 21:45:36,30-Nov-2022 21:45:46,,,1.1
82153878,454057316,EllaCurry,1760,2161,561,556,2014,2200,1584,1614,Yes,LACM ENT 602036,LACM ENT 602036_had_lbs.jpg,30-Nov-2022 21:45:46,30-Nov-2022 21:45:57,,,1.1
82157310,454057367,EllaCurry,2279,2709,698,693,2528,2783,2040,2098,Yes,LACM_ENTB_5995,LACM_ENTB_5995_had_lbs.jpg,30-Nov-2022 21:45:57,30-Nov-2022 21:46:08,,,1.1
82156387,454057411,EllaCurry,2318,2744,698,698,2489,2856,1810,1795,Yes,LACM ENT 602635,LACM ENT 602635_had_lbs.jpg,30-Nov-2022 21:46:08,30-Nov-2022 21:46:18,,,1.1
82154870,454057443,EllaCurry,1823,2220,625,625,2112,2347,1707,1712,Yes,LACM ENT 602139,LACM ENT 602139_had_lbs-2.jpg,30-Nov-2022 21:46:18,30-Nov-2022 21:46:29,,,1.1
82156144,454057477,EllaCurry,2313,2749,742,732,2264,2925,1986,1981,Yes,LACM ENT 602591,LACM ENT 602591_had_lbs.jpg,30-Nov-2022 21:46:29,30-Nov-2022 21:46:43,,,1.1
82155035,454057503,EllaCurry,2107,2538,654,654,2357,2587,1589,1584,Yes,LACM ENT 602205,LACM ENT 602205_had_lbs.jpg,30-Nov-2022 21:46:43,30-Nov-2022 21:46:51,,,1.1
82153376,454057545,EllaCurry,2450,2890,688,688,2763,2954,1761,1770,Yes,LACM ENT 601994,LACM ENT 601994_had_lbs-2.jpg,30-Nov-2022 21:46:51,30-Nov-2022 21:47:02,,,1.1
82155198,454057584,EllaCurry,2435,2876,688,688,2793,3018,1839,1839,Yes,LACM ENT 602251,LACM ENT 602251_had_lbs.jpg,30-Nov-2022 21:47:02,30-Nov-2022 21:47:12,,,1.1
82152946,454057622,EllaCurry,1936,2337,639,639,2210,2425,1614,1619,Yes,LACM ENT 601962,LACM ENT 601962_had_lbs-2.jpg,30-Nov-2022 21:47:12,30-Nov-2022 21:47:24,,,1.1
82155545,454057650,EllaCurry,2489,2930,595,595,2797,3057,1614,1633,Yes,LACM ENT 602325,LACM ENT 602325_had_lbs.jpg,30-Nov-2022 21:47:24,30-Nov-2022 21:47:34,,,1.1
82155352,454057682,EllaCurry,2141,2582,688,683,2817,3018,1633,1643,Yes,LACM ENT 602282,LACM ENT 602282_had_lbs.jpg,30-Nov-2022 21:47:34,30-Nov-2022 21:47:46,,,1.1
